,vineyard_area,area_harvested,tonnes_grapes_harvested,water_used,total_tractor_passes,total_vineyard_fuel,total_vineyard_electricity,total_irrigation_area,synthetic_nitrogen_applied,organic_nitrogen_applied,synthetic_fertiliser_applied,organic_fertiliser_applied,area_not_harvested,total_irrigation_electricity,total_irrigation_fuel,vineyard_area_white_grapes,vineyard_area_red_grapes,river_water,groundwater,surface_water_dam,recycled_water_from_other_source,mains_water,other_water,water_applied_for_frost_control,bare_soil,annual_cover_crop,permanent_cover_crop_native,permanent_cover_crop_non_native,permanent_cover_crop_volunteer_sward,irrigation_energy_diesel,irrigation_energy_electricity,irrigation_energy_pressure,irrigation_energy_solar,irrigation_type_dripper,irrigation_type_flood,irrigation_type_non_irrigated,irrigation_type_overhead_sprinkler,irrigation_type_undervine_sprinkler,diesel_vineyard,electricity_vineyard,petrol_vineyard,vineyard_solar,vineyard_wind,lpg_vineyard,biodiesel_vineyard,nh_disease,nh_frost,nh_new_development,nh_non_sale,off_farm_income,highest_per_tonne,lowest_per_tonne,average_per_tonne,total_grape_revenue,total_operating_costs,cost_of_debt_servicing,gross_margin,operating_cost_per_ha,operating_cost_per_t,profit,prev_avg,total_fertiliser,data_year_id,giregion,fertilizer_s1,fertilizer_s2,fertilizer_s3,fertilizer_s4,fertilizer_s5,fertilizer_o1,fertilizer_o2,fertilizer_o3,fertilizer_o4,fertilizer_o5,grade,member_id,slashing_number_of_times_passes_per_year,fungicide_spraying_number_of_times_passes_per_year,herbicide_spraying_number_of_times_passes_per_year,insecticide_spraying_number_of_times_passes_per_year,profitable,year_order,elev_Median,elev_Max,elev_Min ‡,elev_Range,rainfall_mean,temperature_mean,extreme_cold,extreme_heat,aridity
2856,17.2,17.2,177.28,43.17,0.0,3420.0,8144.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32,0.0,6.88,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,2995.0,8144.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2013/2014,Langhorne Creek,0,0,0,0,0,0,0,0,0,0,,540,0,0,0,0,,1,13.0,64.0,0.0,64.0,171.0,19.2,0.0,18.9,0.25
2857,17.2,17.2,149.7,51.15,0.0,3410.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88,0.0,0.0,10.32,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,3012.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2014/2015,Langhorne Creek,0,0,0,0,0,0,0,0,0,0,,540,0,0,0,0,,2,13.0,64.0,0.0,64.0,171.0,19.2,0.0,18.9,0.25
2858,17.200000000000003,16.700000000000003,266.28,50.1,0.0,1415.0,0.0,17.2,0.0,0.0,123.25,212.5,0.5,11.95,0.0,9.8,7.4,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88,0.0,0.0,10.32,0.0,11.95,5.25,0.0,17.2,0.0,0.0,0.0,0.0,1250.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,766.0,0.0,0.0,0.0,0.0,0.0,0.0,,,335.75,2015/2016,Langhorne Creek,Calcium nitrate,Monoammonium phosphate,0,0,0,Composted green waste,0,0,0,0,C,540,0,0,0,0,,3,13.0,64.0,0.0,64.0,171.0,19.2,0.0,18.9,0.25
2859,17.2,17.2,90.57,43.0,10.0,1284.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,17.2,0.0,7.6,9.6,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,17.2,0.0,0.0,17.2,0.0,0.0,0.0,0.0,1212.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1000.0,575.0,747.3,67684.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2019/2020,Langhorne Creek,0,0,0,0,0,0,0,0,0,0,C,540,2,6,2,0,,7,13.0,64.0,0.0,64.0,171.0,19.2,0.0,18.9,0.25
2860,17.2,17.2,241.0,43.0,11.0,1364.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,17.2,0.0,9.6,7.6,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,17.2,0.0,0.0,17.2,0.0,0.0,0.0,0.0,1281.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,950.0,500.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,,747.3,0.0,2020/2021,Langhorne Creek,0,0,0,0,0,0,0,0,0,0,C,540,2,7,2,0,,8,13.0,64.0,0.0,64.0,171.0,19.2,0.0,18.9,0.25
2861,17.2,16.7,121.5,39.0,11.0,1495.0,0.0,17.2,0.0,0.0,0.0,0.0,0.5,17.2,0.0,9.6,7.6,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,17.2,0.0,0.0,17.2,0.0,0.0,0.0,0.0,1450.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,43.0,550.0,500.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,,714.0,0.0,2021/2022,Langhorne Creek,0,0,0,0,0,0,0,0,0,0,D,540,2,7,2,0,,9,13.0,64.0,0.0,64.0,171.0,19.2,0.0,18.9,0.25
2862,7.5,7.5,36.06,5.0,0.0,150.0,1500.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,150.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2012/2013,McLaren Vale,0,0,0,0,0,0,0,0,0,0,,541,0,0,0,0,,0,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
2863,7.0,7.0,36.04,8.6,0.0,218.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,190.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2014/2015,McLaren Vale,0,0,0,0,0,0,0,0,0,0,,541,0,0,0,0,,2,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
2864,7.5,7.5,36.04,8.6,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2015/2016,McLaren Vale,0,0,0,0,0,0,0,0,0,0,,541,0,0,0,0,,3,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
2865,7.2,7.2,61.0,10.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2016/2017,McLaren Vale,0,0,0,0,0,0,0,0,0,0,,541,0,0,0,0,,4,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
2866,15.0,15.0,50.0,8.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2017/2018,McLaren Vale,0,0,0,0,0,0,0,0,0,0,,541,0,0,0,0,,5,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
2867,7.3,7.3,41.0,8.0,12.0,218.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,190.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2020/2021,McLaren Vale,0,0,0,0,0,0,0,0,0,0,,541,3,7,2,0,,8,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
2868,7.17,7.17,62.8,7.0,10.0,40.0,0.0,7.17,0.0,0.0,0.0,22500.0,0.0,0.0,0.0,0.0,7.17,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.17,0.0,0.0,7.17,0.0,7.17,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,22500.0,2021/2022,McLaren Vale,0,0,0,0,0,0,0,0,0,Composted green waste,,541,2,6,2,0,,9,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
2869,47.834,47.834,301.93,2.81835,0.0,8706.71,92.248,47.833999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39195,2.4264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.267,9.567,0.0,0.0,0.0,0.0,45.394,0.0,2.44,0.0,0.0,7286.01,92.248,1324.23,0.0,0.0,96.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2012/2013,McLaren Vale,0,0,0,0,0,0,0,0,0,0,,542,0,0,0,0,,0,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
2870,49.634,49.634,358.94,44.6,0.0,8516.0,17577.0,46.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.225,9.603,0.0,0.0,0.0,0.0,44.36,0.0,2.44,0.0,0.0,7000.0,17577.0,1462.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2013/2014,McLaren Vale,0,0,0,0,0,0,0,0,0,0,,542,0,0,0,0,,1,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
2871,46.83,46.83,319.05,58.84,0.0,9031.0,0.0,46.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.84,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.227,9.603,0.0,0.0,0.0,0.0,44.39,0.0,2.44,0.0,0.0,7710.0,0.0,1258.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2014/2015,McLaren Vale,0,0,0,0,0,0,0,0,0,0,,542,0,0,0,0,,2,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
2872,48.879999999999995,43.879999999999995,999.74,52.599999999999994,0.0,16304.0,0.0,48.879999999999995,150.0,0.0,1475.0,168000.0,5.0,554.57,0.0,2.44,46.44,0.0,47.8,4.8,0.0,0.0,0.0,0.0,0.0,5.0,0.0,34.28,9.6,0.0,554.57,0.0,0.0,46.44,0.0,2.44,0.0,0.0,14719.0,0.0,1285.0,0.0,0.0,300.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,169625.0,2015/2016,McLaren Vale,Urea,Ammonium sulfate,Diammonium phosphate,Calcium nitrate,0,Broiler litter,0,0,0,0,,542,0,0,0,0,,3,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
2873,50.52,50.52,852.96,54.564,0.0,5282.8,0.0,50.519999999999996,0.0,0.0,0.0,0.0,0.0,1541.0,74.0,0.0,50.52,0.0,49.937,3.542,1.085,0.0,0.0,0.0,0.0,5.0,0.0,35.92,9.6,74.0,1541.0,50.52,0.0,48.08,0.0,2.44,0.0,0.0,3740.0,0.0,1524.0,0.0,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2016/2017,McLaren Vale,0,0,0,0,0,0,0,0,0,0,,542,0,0,0,0,,4,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
2874,51.72,47.72,363.0,65.53,0.0,7032.0,0.0,51.72,0.0,0.0,0.0,0.0,4.0,45.5,0.0,0.0,51.72,0.0,22.96,8.28,34.29,0.0,0.0,0.0,4.0,8.2,0.0,39.52,0.0,0.0,45.5,0.0,0.0,49.28,0.0,2.44,0.0,0.0,6000.0,0.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2017/2018,McLaren Vale,0,0,0,0,0,0,0,0,0,0,,542,0,0,0,0,,5,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
2875,51.04,47.44,391.66,78.5,0.0,7199.0,0.0,51.04,0.0,0.0,62.5,0.0,3.6,52.04,0.0,0.0,51.04,0.0,30.8,9.0,38.7,0.0,0.0,0.0,0.0,2.3,0.0,16.5,13.6,0.0,52.04,0.0,0.0,48.44,0.0,2.6,0.0,0.0,5672.0,0.0,1500.0,0.0,0.0,27.0,0.0,0.0,0.0,3.6,0.0,44.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,62.5,2018/2019,McLaren Vale,Ammonium sulfate,Urea,0,0,0,0,0,0,0,0,,542,0,0,0,0,,6,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
2876,47.6,44.0,223.0,44.2,14.5,11882.0,1917.6,47.586999999999996,0.0,0.0,0.0,0.0,3.6,45.2,0.0,0.0,47.6,0.0,13.6,7.0,23.6,0.0,0.0,0.0,0.0,3.8,0.0,12.18,12.18,0.0,45.2,0.0,0.0,45.187,0.0,2.4,0.0,0.0,11719.0,0.0,106.0,1917.6,0.0,57.0,0.0,0.0,0.0,3.6,0.0,44.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2019/2020,McLaren Vale,0,0,0,0,0,0,0,0,0,0,,542,4,9,3,1,,7,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
2877,49.24,40.94,486.0,44.2,14.8,5185.0,9707.0,38.559999999999995,0.0,0.0,0.0,0.0,8.3,36.16,0.0,0.0,49.24,0.0,13.6,7.0,23.6,0.0,0.0,0.0,0.0,6.0,0.0,33.27,12.18,0.0,36.16,0.0,0.0,36.16,0.0,2.4,0.0,0.0,4407.0,0.0,680.0,9707.0,0.0,98.0,0.0,0.1,0.0,3.8,4.4,44.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2020/2021,McLaren Vale,0,0,0,0,0,0,0,0,0,0,,542,4,7,3,2,,8,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
2878,51.33,49.11,413.057,50.551,16.0,4818.64,12322.6,51.33,0.0,0.0,0.0,0.0,2.22,48.89,0.0,0.0,51.33,0.0,17.15,4.745,28.656,0.0,0.0,0.0,0.0,0.0,0.0,51.33,0.0,0.0,48.89,0.0,0.0,48.89,0.0,2.44,0.0,0.0,4117.0,0.0,665.64,12322.6,0.0,36.0,0.0,0.0,0.0,2.22,0.0,44.0,4500.0,400.0,2013.68,831764.64,750548.83,2139.89,0.0,0.0,0.0,81215.81000000006,,0.0,2021/2022,McLaren Vale,Ammonium nitrate,0,Potassium nitrate,0,0,0,0,0,0,0,A,542,4,8,3,1,1,9,113.0,417.0,0.0,417.0,263.0,18.6,0.0,19.5,0.44
2879,134.0,134.0,1075.0,178.0,0.0,17153.0,80730.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,15728.0,80730.0,1425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2012/2013,Margaret River,0,0,0,0,0,0,0,0,0,0,,543,0,0,0,0,,0,75.0,234.0,0.0,234.0,206.0,18.9,0.0,7.4,0.67
2880,134.0,134.0,1441.0,227.0,0.0,14701.0,100253.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,13516.0,100253.0,1185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2013/2014,Margaret River,0,0,0,0,0,0,0,0,0,0,,543,0,0,0,0,,1,75.0,234.0,0.0,234.0,206.0,18.9,0.0,7.4,0.67
2881,134.0,134.0,1098.1,170.0,0.0,15852.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,14502.0,0.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2014/2015,Margaret River,0,0,0,0,0,0,0,0,0,0,,543,0,0,0,0,,2,75.0,234.0,0.0,234.0,206.0,18.9,0.0,7.4,0.67
2882,134.0,134.0,1105.0,162.0,0.0,18340.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,59.0,75.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,134.0,134.0,0.0,134.0,0.0,0.0,0.0,0.0,17100.0,0.0,1240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2015/2016,Margaret River,0,0,0,0,0,0,0,0,0,0,C,543,0,0,0,0,,3,75.0,234.0,0.0,234.0,206.0,18.9,0.0,7.4,0.67
2883,132.62,122.92,1252.0,161.0,0.0,18668.0,0.0,132.62,0.0,0.0,0.0,0.0,9.7,132.62,0.0,56.44,76.18,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.62,0.0,132.62,132.62,0.0,132.62,0.0,0.0,0.0,0.0,17559.0,0.0,1109.0,0.0,0.0,0.0,0.0,5.24,0.0,0.0,4.46,0.0,0.0,0.0,1418.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2016/2017,Margaret River,0,0,0,0,0,0,0,0,0,0,C,543,0,0,0,0,,4,75.0,234.0,0.0,234.0,206.0,18.9,0.0,7.4,0.67
2884,132.8,132.8,1265.0,112.0,0.0,18872.0,0.0,132.8,0.0,0.0,0.0,0.0,0.0,132.8,0.0,56.4,76.4,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.8,0.0,132.8,0.0,0.0,132.8,0.0,0.0,0.0,0.0,17802.0,0.0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1359.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2017/2018,Margaret River,0,0,0,0,0,0,0,0,0,0,C,543,0,0,0,0,,5,75.0,234.0,0.0,234.0,206.0,18.9,0.0,7.4,0.67
2885,133.7,127.69999999999999,1221.7,72.0,0.0,16758.0,0.0,133.7,0.0,0.0,0.0,0.0,6.0,133.7,0.0,56.4,77.3,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.7,0.0,133.7,0.0,0.0,133.7,0.0,0.0,0.0,0.0,15073.0,0.0,1685.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,44.0,3500.0,800.0,1465.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2018/2019,Margaret River,0,0,0,0,0,0,0,0,0,0,C,543,0,0,0,0,,6,75.0,234.0,0.0,234.0,206.0,18.9,0.0,7.4,0.67
2886,132.75,125.26,1033.0,112.17,18.0,16421.0,0.0,132.75,0.0,0.0,20.0,0.0,7.49,132.75,0.0,56.0,76.75,0.0,0.0,112.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.75,0.0,0.0,132.75,0.0,0.0,132.75,0.0,0.0,0.0,0.0,15291.0,0.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,7.49,0.0,44.0,3500.0,800.0,1442.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,2019/2020,Margaret River,Urea ammonium nitrate,0,0,0,0,0,0,0,0,0,C,543,3,12,2,1,,7,75.0,234.0,0.0,234.0,206.0,18.9,0.0,7.4,0.67
2887,132.4,125.0,947.4,91.0,17.0,14889.0,0.0,132.4,0.0,0.0,0.0,0.0,7.4,132.4,0.0,54.4,78.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,125.3,0.0,132.4,0.0,0.0,132.4,0.0,0.0,0.0,0.0,14064.0,0.0,825.0,0.0,0.0,0.0,0.0,1.1,0.0,6.3,0.0,44.0,4000.0,900.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2020/2021,Margaret River,0,0,0,0,0,0,0,0,0,0,B,543,3,11,2,1,,8,75.0,234.0,0.0,234.0,206.0,18.9,0.0,7.4,0.67
2888,133.1,128.29999999999998,1101.0,180.0,14.0,15945.0,0.0,133.1,0.0,0.0,0.0,0.0,4.8,133.1,0.0,54.6,78.5,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,60.1,0.0,0.0,73.0,0.0,133.1,0.0,0.0,133.1,0.0,0.0,0.0,0.0,15945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,44.0,3500.0,1000.0,1595.0,0.0,0.0,0.0,0.0,0.0,0.0,,1621.0,0.0,2021/2022,Margaret River,0,0,0,0,0,0,0,0,0,0,B,543,2,10,1,1,,9,75.0,234.0,0.0,234.0,206.0,18.9,0.0,7.4,0.67
2889,44.0,44.0,350.0,14.0,0.0,3900.0,6000.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,9.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,3800.0,6000.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2012/2013,Clare Valley,0,0,0,0,0,0,0,0,0,0,,544,0,0,0,0,,0,401.0,609.0,190.0,419.0,229.0,19.1,2.5,17.8,0.29
2890,66.0,66.0,480.0,18.0,0.0,5650.0,11109.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,13.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,5500.0,11109.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2013/2014,Clare Valley,0,0,0,0,0,0,0,0,0,0,,544,0,0,0,0,,1,401.0,609.0,190.0,419.0,229.0,19.1,2.5,17.8,0.29
2891,65.4,65.4,653.4,41.46,0.0,5650.0,0.0,65.4,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.5,0.0,32.96,0.0,0.0,0.0,60.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,65.4,0.0,0.0,0.0,0.0,5500.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,1600.0,2014/2015,Clare Valley,Diammonium phosphate,0,0,0,0,0,0,0,0,0,,544,0,0,0,0,,2,401.0,609.0,190.0,419.0,229.0,19.1,2.5,17.8,0.29
2892,122.88000000000001,95.07000000000001,899.0,78.0,10.0,0.0,5217.83,123.0,0.0,0.0,2000.0,0.0,27.81,40.0,0.0,46.2,76.68,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,40.0,75.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5217.83,0.0,0.0,0.0,0.0,10.0,17.81,0.0,43.0,2000.0,1150.0,1460.0,1311000.0,610700.0,36000.0,0.0,0.0,0.0,700300.0,,2000.0,2021/2022,Clare Valley,Calcium nitrate,0,0,0,0,0,0,0,0,0,C,544,2,6,2,0,1,9,401.0,609.0,190.0,419.0,229.0,19.1,2.5,17.8,0.29
2893,25.0,25.0,171.0,25.0,0.0,1824.0,8132.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1600.0,8132.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2012/2013,Margaret River,0,0,0,0,0,0,0,0,0,0,,545,0,0,0,0,,0,75.0,234.0,0.0,234.0,206.0,18.9,0.0,7.4,0.67
2894,24.2,24.2,146.7,32.7,0.0,2368.0,8266.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,20.1,0.0,0.0,0.0,0.0,24.2,0.0,0.0,0.0,0.0,2170.0,8266.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2013/2014,Margaret River,0,0,0,0,0,0,0,0,0,0,,545,0,0,0,0,,1,75.0,234.0,0.0,234.0,206.0,18.9,0.0,7.4,0.67
